Domain	Phylum	Class	Order	Family	Genus	Species	Oral Taxon ID	Domain_Taxon_Count	Phylum_Taxon_Count	Class_Taxon_Count	Order_Taxon_Count	Family_Taxon_Count	Genus_Taxon_Count	Species_Taxon_Count	Domain_Seq_Count	Phylum_Seq_Count	Class_Seq_Count	Order_Seq_Count	Family_Seq_Count	Genus_Seq_Count	Species_Seq_Count	Domain_Clone_Count	Phylum_Clone_Count	Class_Clone_Count	Order_Clone_Count	Family_Clone_Count	Genus_Clone_Count	Species_Clone_Count
Bacteria	Absconditabacteria (SR1)	Absconditabacteria (SR1) [C-1]	Absconditabacteria (SR1) [O-1]	Absconditabacteria (SR1) [F-1]	Absconditabacteria (SR1) [G-1]	bacterium HMT 345	345	788	5	3	3	3	3	1	1567	1	1	1	1	1	0	0	0	0	0	0	0	0
Bacteria	Absconditabacteria (SR1)	Absconditabacteria (SR1) [C-1]	Absconditabacteria (SR1) [O-1]	Absconditabacteria (SR1) [F-1]	Absconditabacteria (SR1) [G-1]	bacterium HMT 874	874	788	5	3	3	3	3	1	1567	1	1	1	1	1	1	0	0	0	0	0	0	0
Bacteria	Absconditabacteria (SR1)	Absconditabacteria (SR1) [C-1]	Absconditabacteria (SR1) [O-1]	Absconditabacteria (SR1) [F-1]	Absconditabacteria (SR1) [G-1]	bacterium HMT 875	875	788	5	3	3	3	3	1	1567	1	1	1	1	1	0	0	0	0	0	0	0	0
Bacteria	Absconditabacteria (SR1)	Absconditabacteria (SR1) [C-2]	Absconditabacteria (SR1) [O-2]	Absconditabacteria (SR1) [F-2]	Absconditabacteria (SR1) [G-2]	bacterium HMT 990	990	788	5	1	1	1	1	1	1567	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Absconditabacteria (SR1)	Absconditabacteria (SR1) [C-3]	Absconditabacteria (SR1) [O-3]	Absconditabacteria (SR1) [F-3]	Absconditabacteria (SR1) [G-3]	bacterium HMT 991	991	788	5	1	1	1	1	1	1567	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	dentalis	888	788	118	103	43	34	22	1	1567	299	282	57	44	28	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	gerencseriae	618	788	118	103	43	34	22	1	1567	299	282	57	44	28	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	graevenitzii	866	788	118	103	43	34	22	1	1567	299	282	57	44	28	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	israelii	645	788	118	103	43	34	22	1	1567	299	282	57	44	28	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	johnsonii	849	788	118	103	43	34	22	1	1567	299	282	57	44	28	3	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	massiliensis	852	788	118	103	43	34	22	1	1567	299	282	57	44	28	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	naeslundii	176	788	118	103	43	34	22	1	1567	299	282	57	44	28	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	odontolyticus	701	788	118	103	43	34	22	1	1567	299	282	57	44	28	4	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	oricola	708	788	118	103	43	34	22	1	1567	299	282	57	44	28	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	oris	893	788	118	103	43	34	22	1	1567	299	282	57	44	28	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	radicidentis	746	788	118	103	43	34	22	1	1567	299	282	57	44	28	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 169	169	788	118	103	43	34	22	1	1567	299	282	57	44	28	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 170	170	788	118	103	43	34	22	1	1567	299	282	57	44	28	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 171	171	788	118	103	43	34	22	1	1567	299	282	57	44	28	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 175	175	788	118	103	43	34	22	1	1567	299	282	57	44	28	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 414	414	788	118	103	43	34	22	1	1567	299	282	57	44	28	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 448	448	788	118	103	43	34	22	1	1567	299	282	57	44	28	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 525	525	788	118	103	43	34	22	1	1567	299	282	57	44	28	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 896	896	788	118	103	43	34	22	1	1567	299	282	57	44	28	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 897	897	788	118	103	43	34	22	1	1567	299	282	57	44	28	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	timonensis	179	788	118	103	43	34	22	1	1567	299	282	57	44	28	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	viscosus	688	788	118	103	43	34	22	1	1567	299	282	57	44	28	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	haemolyticum	811	788	118	103	43	34	1	1	1567	299	282	57	44	1	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Mobiluncus	mulieris	830	788	118	103	43	34	1	1	1567	299	282	57	44	4	4	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Peptidiphaga	gingivicola	848	788	118	103	43	34	2	1	1567	299	282	57	44	2	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Peptidiphaga	sp. HMT 183	183	788	118	103	43	34	2	1	1567	299	282	57	44	2	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	cardiffensis	850	788	118	103	43	34	8	1	1567	299	282	57	44	9	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	georgiae	617	788	118	103	43	34	8	1	1567	299	282	57	44	9	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	lingnae [Not Validly Published]	181	788	118	103	43	34	8	1	1567	299	282	57	44	9	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	meyeri	671	788	118	103	43	34	8	1	1567	299	282	57	44	9	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	sp. HMT 172	172	788	118	103	43	34	8	1	1567	299	282	57	44	9	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	sp. HMT 178	178	788	118	103	43	34	8	1	1567	299	282	57	44	9	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	sp. HMT 180	180	788	118	103	43	34	8	1	1567	299	282	57	44	9	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	sp. HMT 877	877	788	118	103	43	34	8	1	1567	299	282	57	44	9	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Kytococcus	sedentarius	855	788	118	103	43	1	1	1	1567	299	282	57	1	1	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	cinnamea	368	788	118	103	43	1	1	1	1567	299	282	57	2	2	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	palustris	84	788	118	103	43	7	3	1	1567	299	282	57	10	2	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	rhizophila	197	788	118	103	43	7	3	1	1567	299	282	57	10	2	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	sp. HMT 189	189	788	118	103	43	7	3	1	1567	299	282	57	10	2	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus	luteus	87	788	118	103	43	7	1	1	1567	299	282	57	10	1	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	aeria	188	788	118	103	43	7	3	1	1567	299	282	57	10	7	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	dentocariosa	587	788	118	103	43	7	3	1	1567	299	282	57	10	7	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	mucilaginosa	681	788	118	103	43	7	3	1	1567	299	282	57	10	7	3	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Alloscardovia	omnicolens	198	788	118	103	12	12	1	1	1567	299	282	54	54	2	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacteriaceae [G-2]	bacterium HMT 407	407	788	118	103	12	12	1	1	1567	299	282	54	54	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	animalis	895	788	118	103	12	12	6	1	1567	299	282	54	54	39	12	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve	889	788	118	103	12	12	6	1	1567	299	282	54	54	39	6	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	dentium	588	788	118	103	12	12	6	1	1567	299	282	54	54	39	4	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum	862	788	118	103	12	12	6	1	1567	299	282	54	54	39	14	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	scardovii	891	788	118	103	12	12	6	1	1567	299	282	54	54	39	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	subtile	890	788	118	103	12	12	6	1	1567	299	282	54	54	39	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	vaginalis	829	788	118	103	12	12	1	1	1567	299	282	54	54	8	8	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Parascardovia	denticolens	586	788	118	103	12	12	1	1	1567	299	282	54	54	3	3	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	inopinata	642	788	118	103	12	12	2	1	1567	299	282	54	54	2	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	wiggsiae	195	788	118	103	12	12	2	1	1567	299	282	54	54	2	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	accolens	19	788	118	103	32	28	27	1	1567	299	282	141	129	128	9	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	afermentans	30	788	118	103	32	28	27	1	1567	299	282	141	129	128	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	amycolatum	31	788	118	103	32	28	27	1	1567	299	282	141	129	128	25	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	appendicis	33	788	118	103	32	28	27	1	1567	299	282	141	129	128	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	aurimucosum	34	788	118	103	32	28	27	1	1567	299	282	141	129	128	20	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	bovis	208	788	118	103	32	28	27	1	1567	299	282	141	129	128	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	coyleae	341	788	118	103	32	28	27	1	1567	299	282	141	129	128	10	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	diphtheriae	591	788	118	103	32	28	27	1	1567	299	282	141	129	128	16	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum	595	788	118	103	32	28	27	1	1567	299	282	141	129	128	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	jeikeium	47	788	118	103	32	28	27	1	1567	299	282	141	129	128	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	kroppenstedtii	49	788	118	103	32	28	27	1	1567	299	282	141	129	128	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	macginleyi	50	788	118	103	32	28	27	1	1567	299	282	141	129	128	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	massiliense	333	788	118	103	32	28	27	1	1567	299	282	141	129	128	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	mastitidis	328	788	118	103	32	28	27	1	1567	299	282	141	129	128	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	matruchotii	666	788	118	103	32	28	27	1	1567	299	282	141	129	128	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	minutissimum	53	788	118	103	32	28	27	1	1567	299	282	141	129	128	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	mucifaciens	835	788	118	103	32	28	27	1	1567	299	282	141	129	128	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	pilbarense	54	788	118	103	32	28	27	1	1567	299	282	141	129	128	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	propinquum	59	788	118	103	32	28	27	1	1567	299	282	141	129	128	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	pseudodiphtheriticum	60	788	118	103	32	28	27	1	1567	299	282	141	129	128	3	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	simulans	62	788	118	103	32	28	27	1	1567	299	282	141	129	128	8	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	singulare	63	788	118	103	32	28	27	1	1567	299	282	141	129	128	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	sp. HMT 207	207	788	118	103	32	28	27	1	1567	299	282	141	129	128	4	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	striatum	72	788	118	103	32	28	27	1	1567	299	282	141	129	128	3	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	tuberculostearicum	77	788	118	103	32	28	27	1	1567	299	282	141	129	128	7	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	tuscaniense	184	788	118	103	32	28	27	1	1567	299	282	141	129	128	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	urealyticum	853	788	118	103	32	28	27	1	1567	299	282	141	129	128	4	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Turicella	otitidis	832	788	118	103	32	28	1	1	1567	299	282	141	129	1	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriales [F-1]	Lawsonella	clevelandensis	173	788	118	103	32	1	1	1	1567	299	282	141	1	1	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	leprae	823	788	118	103	32	3	3	1	1567	299	282	141	11	11	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	neoaurum	692	788	118	103	32	3	3	1	1567	299	282	141	11	11	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	tuberculosis	822	788	118	103	32	3	3	1	1567	299	282	141	11	11	8	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	paucivorans	340	788	118	103	7	1	1	1	1567	299	282	7	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacter	hominis	354	788	118	103	7	1	1	1	1567	299	282	7	2	2	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Arsenicicoccus	bolidensis	190	788	118	103	7	2	1	1	1567	299	282	7	2	1	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Janibacter	indicus	339	788	118	103	7	2	1	1	1567	299	282	7	2	1	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	flavescens	186	788	118	103	7	2	2	1	1567	299	282	7	2	2	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	ginsengisoli	185	788	118	103	7	2	2	1	1567	299	282	7	2	2	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	Sanguibacter	keddieii	856	788	118	103	7	1	1	1	1567	299	282	7	1	1	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Arachnia	propionica	739	788	118	103	9	9	2	1	1567	299	282	23	23	2	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Arachnia	rubra	194	788	118	103	9	9	2	1	1567	299	282	23	23	2	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	acnes	530	788	118	103	9	9	4	1	1567	299	282	23	23	18	13	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	avidum	552	788	118	103	9	9	4	1	1567	299	282	23	23	18	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	granulosum	114	788	118	103	9	9	4	1	1567	299	282	23	23	18	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	sp. HMT 193	193	788	118	103	9	9	4	1	1567	299	282	23	23	18	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacteriaceae [G-1]	bacterium HMT 915	915	788	118	103	9	9	1	1	1567	299	282	23	23	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacteriaceae [G-2]	bacterium HMT 192	192	788	118	103	9	9	1	1	1567	299	282	23	23	1	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	acidifaciens	191	788	118	103	9	9	1	1	1567	299	282	23	23	2	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	profusa	806	788	118	15	13	5	5	1	1567	299	17	15	5	5	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	sp. HMT 807	807	788	118	15	13	5	5	1	1567	299	17	15	5	5	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	sp. HMT 809	809	788	118	15	13	5	5	1	1567	299	17	15	5	5	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	sp. HMT 939	939	788	118	15	13	5	5	1	1567	299	17	15	5	5	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	uli	38	788	118	15	13	5	5	1	1567	299	17	15	5	5	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	minutum	674	788	118	15	13	8	7	1	1567	299	17	15	10	9	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	parvulum	723	788	118	15	13	8	7	1	1567	299	17	15	10	9	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	rimae	750	788	118	15	13	8	7	1	1567	299	17	15	10	9	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	sp. HMT 199	199	788	118	15	13	8	7	1	1567	299	17	15	10	9	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	sp. HMT 416	416	788	118	15	13	8	7	1	1567	299	17	15	10	9	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	sp. HMT 810	810	788	118	15	13	8	7	1	1567	299	17	15	10	9	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	vaginae	814	788	118	15	13	8	7	1	1567	299	17	15	10	9	2	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Slackia	exigua	602	788	118	15	13	8	1	1	1567	299	17	15	10	1	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Cryptobacterium	curtum	579	788	118	15	2	2	1	1	1567	299	17	2	2	1	1	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	lenta	654	788	118	15	2	2	1	1	1567	299	17	2	2	1	1	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-3]	bacterium HMT 280	280	788	125	11	11	11	6	1	1567	147	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-3]	bacterium HMT 281	281	788	125	11	11	11	6	1	1567	147	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-3]	bacterium HMT 365	365	788	125	11	11	11	6	1	1567	147	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-3]	bacterium HMT 436	436	788	125	11	11	11	6	1	1567	147	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-3]	bacterium HMT 503	503	788	125	11	11	11	6	1	1567	147	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-3]	bacterium HMT 899	899	788	125	11	11	11	6	1	1567	147	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-4]	bacterium HMT 509	509	788	125	11	11	11	1	1	1567	147	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-5]	bacterium HMT 505	505	788	125	11	11	11	3	1	1567	147	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-5]	bacterium HMT 507	507	788	125	11	11	11	3	1	1567	147	0	0	0	0	0	0	0	0	0	0	0	0
